,objID,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
248749,115371350783461743,0.05846455,0.869441350019994,247.05576484997957,-20.645214223524974,0.001077694595395235
249120,113881358455718406,0.3679033,0.9141315289164089,1439.1285625051917,-19.927590561532995,1.6399742880332103e-05
249190,113891358634536130,0.61439157,0.8889687158309028,2250.5603963622452,-21.083934687858957,1.9453266242640827e-05
249342,114001358068927912,0.043466996,0.8614655392961087,184.32203232726388,-20.882956815565244,0.0024100620583131357
249624,113921358774951013,0.73056746,0.8308860726159404,2593.689607010311,-20.954743496357317,1.3003533921638034e-05
249920,113981358646246017,0.043172874,0.8751854878086663,183.08624598599818,-20.390289395280035,0.0015516877022598824
250098,114001358635551530,0.042070713,0.8681312531616471,178.4587372272158,-21.7752830131126,0.005848406808823373
250505,113991358488678460,0.5520583,0.9198860881788788,2056.396046282328,-21.25155425726492,2.7189935822238935e-05
250677,113901358027410778,0.5222442,0.822816175581957,1960.9474960871673,-21.33036688090143,3.215250548433259e-05
250683,113911358819068832,0.3055868,0.8316648054142031,1214.8886533208142,-21.31113322560654,8.229630538909058e-05
250740,113961358662162284,0.26517597,0.8618711151076932,1065.2183968214522,-21.434029183408054,0.0001198765834355923
250952,113951358374023193,0.069082916,0.8954706002245701,291.20371542274466,-20.07231558273112,0.00045764888600057895
251303,113951357894470573,0.6640852,0.9914396462034825,2400.25599365146,-20.661697869704053,1.1592150801501756e-05
251351,113991357945884769,0.6060615,0.9981104909130545,2225.0288130022577,-20.663766777266233,1.3515603182083247e-05
251754,117421361230028144,0.0422663,0.8869006528980334,179.27897965393632,-20.404352354397354,0.001639389684916803
252531,117451361095768062,0.043053426,0.8945731942709759,182.58431351164688,-20.18471924046559,0.0012911026432521028
253036,117471361196902022,0.54379076,0.8641037324616636,2030.096784034048,-20.993863522885796,2.200452117975655e-05
253062,117471361300580737,0.09031345,0.84334719661951,378.7933849560573,-20.127534632897365,0.00028458308364957775
253400,131711367824855953,0.58998835,0.9523527986918521,2175.4046732372717,-21.162994868324247,2.2393286320311075e-05
254004,131771367759191453,0.07435716,0.8940761617475665,313.0464532486821,-20.47543072177494,0.0005740565985435107
254735,131781367547020475,0.0456007,0.9017277615861755,193.27372124969528,-22.190531811796433,0.007309153920813455
256389,131801367435230757,0.45039093,0.9099287727116032,1723.871866284398,-21.427252260785362,4.548738182481645e-05
257011,128751368532340995,0.10112955,0.8601471658680301,423.0665532080397,-21.141490618577855,0.0005804687751817836
257564,170831371483687063,0.6364588,0.9084569472992694,2317.584748969095,-20.653427728732456,1.2339564797560886e-05
257772,170861371043231294,0.05522484,0.8662572149785912,233.54293686305544,-20.335606956760053,0.0009067953995663365
258571,170841371343522185,0.6350082,0.9557588305364682,2313.2058317467286,-21.20989709972956,2.0679035694313634e-05
259139,170781371161937712,0.58955,0.8397440214467102,2174.0451310711874,-21.312132892329107,2.5722670002434977e-05
259374,136161375064670192,0.044277046,0.867140825131668,187.72071311242712,-20.26075116689161,0.0013100144196815744
259416,136161374836335473,0.042274207,0.8794318299935895,179.31231823722305,-20.72249582498231,0.002196737072270735
259520,136201375137352767,0.47832263,0.8491511577078559,1817.225365874767,-21.164984377455635,3.214964415542053e-05
259877,136151375046278173,0.05970643,0.8595479933765309,252.23209071191386,-20.55514871717787,0.0009516095843206087
260054,136191374840132108,0.04490827,0.9043310506909654,190.36918075770433,-20.04246487857902,0.0010418199499381883
260159,136141374760638141,0.06370842,0.8764944309356093,268.88712558592806,-19.74489626152355,0.0003970255787738014
260278,136181374952161657,0.045064278,0.8603551321500091,191.02433234455185,-22.21620135744979,0.007661312231945937
260400,136211375159525169,0.23554987,0.9274230681851263,953.3515946724632,-21.416056419283333,0.00014720290238073017
260609,136221374897685323,0.08852653,0.8467506419721622,371.45497006097247,-21.096783853715706,0.0007226053860657678
260715,116331381128246913,0.63302606,0.8749831722586527,2307.2163708309854,-21.06037486302803,1.811228720136178e-05
260836,116371381139907938,0.041897614,0.8809087495669027,177.731839104301,-20.27877420755373,0.0014858645226300219
261034,116321381058583186,0.09326821,0.8726113554104129,390.91157161459574,-21.335779794177213,0.0008131204145557427
261045,116321380993786272,0.044240367,0.8544853692213473,187.56698542501897,-22.74253726728849,0.012903339077473876
261790,116371380741082858,0.07538806,0.9196399384647014,317.3101427249564,-21.07402982526704,0.0009697147940031687
261869,116361380780021803,0.04435305,0.8675095434618065,188.03973389149022,-21.696124373512305,0.004897229913119819
262035,116401380631974005,0.70289344,0.887946628532218,2514.1044028236693,-20.879730999840586,1.2915932977180397e-05
262629,116771394707900964,0.27509165,0.8323782985021788,1102.2545572921993,-21.8075495723524,0.0001579268680708112
263140,116801394932628331,0.24792358,0.8468238352025117,1000.293457886646,-21.393675079803117,0.0001309830729448563
263584,116781394834899383,0.055922285,0.8780702350250833,236.45340582534158,-20.3456945336114,0.0008928667815883573
263594,116781394859355784,0.058024514,0.8685626259183641,245.22228287370712,-20.424264739346512,0.0008924543967317239
264227,151091395958013484,0.0709937,0.9108359147973593,299.1230459226615,-20.455962386997506,0.0006175685991152431
264863,151091396181103858,0.5647214,0.8349553223819421,2096.426879603012,-21.235289213795404,2.5772482100006763e-05
264968,151101396334758918,0.043576304,0.8557830158438524,184.7804515928205,-21.573044557905995,0.004527993292386354
265113,151121396026294705,0.31049803,0.8790933163218999,1232.8496814269822,-21.36575630812683,8.403926949745956e-05
265888,151101395684173223,0.5916705,0.9426519439728693,2180.620915196374,-21.19387267160266,2.2929190479006537e-05
266242,105861407155448390,0.07858556,0.85508523291113,330.51917732552505,-20.525617886628936,0.0005393290686428966
266286,105901407198040545,0.58883405,0.9191783471652304,2171.822644937423,-20.79206003775179,1.596523446487138e-05
266453,105841407062785960,0.5727979,0.869530620291723,2121.801441250452,-20.83873343986822,1.7461594385748504e-05
266692,105821407060088279,0.04047968,0.8563138621012143,171.77301599641277,-21.576201132450336,0.005254973990475839
266815,105871406945365244,0.0446905,0.8663556727301933,189.45572290111352,-21.11579555389079,0.002826850000700052
266948,105881407324533924,0.6756431,0.9850866564880105,2434.4389964923475,-20.96541841900179,1.4906290309656325e-05
267619,175441412787521040,0.045760527,0.8825788289301921,193.94381991221812,-20.52755698809156,0.001569173281783683
268139,175401411567195919,0.7375272,0.8611366203247433,2613.498485456619,-21.25781186059289,1.6930907567076273e-05
268253,175251412211966241,0.5817334,0.9694811567417934,2149.733038426654,-21.29647132289214,2.5931012058356375e-05
268794,175371409952072051,0.0521828,0.8368260689694706,220.8340337039203,-20.23441896238691,0.0009239225659120299
269692,175341413068569578,0.6122387,0.9648727984881422,2243.973968452425,-21.304705521165296,2.3979856475829937e-05
269771,175351411620566322,0.032512013,0.8311338484967163,138.21634171539995,-20.30813531973314,0.0025242672919064263
270008,175481410927993998,0.25688016,0.8223385659913367,1034.0757872901652,-21.570702021809012,0.0001442700127232412
270032,175481411126788280,0.04783774,0.8837151354006199,202.65067686522997,-20.39097466693547,0.0012673417716550382
270033,175481411137000695,0.04735829,0.8705696752112363,200.64187527798774,-21.18317376568207,0.0026817997734891663
270445,175411413115608741,0.075124614,0.8877335666109791,316.22136795789487,-20.384284866557664,0.0005172869478693284
270743,175251410051854995,0.61379135,0.8468484213362806,2248.7255118109906,-20.88357481793221,1.620156744997586e-05
271304,175451410201165498,0.28997943,0.8304116272579201,1157.4826800858357,-21.356744693459376,9.455159839209032e-05
272571,175361411209126352,0.04275423,0.8620752684522015,181.3292949835452,-20.384887669104685,0.0015740521672282207
272630,175361411590291123,-0.024236195,0.882014703806743,0.4288678459341637,-7.681806062305068,0.0023338634992187343
272851,175331410042789178,0.04260995,0.9223709557791209,180.72290265191225,-22.693718078485347,0.013288037490613665
272982,175321412745870379,0.26582947,0.8278574933497701,1067.6650225948817,-21.430563339359217,0.00011894749637513986
274394,175431409984635304,0.2676208,0.8626752630258858,1074.3679819709282,-21.517636133266336,0.00012727653370202908
277178,175271411164024585,0.20537631,0.8957124609975065,837.553078373443,-21.68244806982046,0.00024375557062195506
278224,175261411901428171,0.410737,0.9251225413228443,1588.6895953161195,-21.18467080963471,4.283415672079486e-05
280223,175321413086239386,0.30630264,0.8883790667016085,1217.5097290776937,-21.412474667580888,8.995907607576537e-05
280396,175331412557907362,0.64935863,0.9206023651053059,2356.3567129197563,-21.00355164781673,1.6479293440608495e-05
280687,175461411694582610,0.5282517,0.8534626655915034,1980.3159048427483,-21.16563333279845,2.708846413839824e-05
281058,175391412478263411,0.5552094,0.8563561813947844,2066.385471937558,-21.229302632340463,2.638143246929799e-05
281147,175341412122745854,0.052938882,0.9300699152592965,223.9954512421973,-21.02948264228329,0.0018677324264927302
281226,175351410945410336,0.3526402,0.9205992816984445,1384.9384880671082,-21.011634436356715,4.806100025617856e-05
281328,175291409897422851,0.046038307,0.8621092529296532,195.10942650316983,-21.05934636002513,0.0025303584014660084
281413,175401410495677912,0.4950287,0.8847103780989294,1872.3319201156569,-21.588422101471856,4.473043872892449e-05
281916,175311409441350303,-0.006509952,0.8210199181520694,0.4288678459341637,-7.352111038708781,0.0017226515625463604
282751,123681413497673893,0.19790216,0.8378145021636025,808.580249730905,-21.61491958954364,0.00024576587351186636
282985,123661413558159083,0.051294155,0.9165860436908172,217.11914354107606,-21.138858151052652,0.0021986040622690452
283032,123691413402154828,0.04353169,0.861159427881522,184.59218061957858,-20.687321086259033,0.0020067895647157045
283203,123731413393792156,0.71299917,0.990390818864558,2543.3188543831848,-20.72107401338222,1.0905058098318445e-05
283294,123701413255713770,0.05917153,0.8385408032725641,250.00268331075188,-20.24827545441086,0.0007301647145445563
283622,123741413673937309,0.5262097,0.8954098998429919,1973.7402715125222,-21.265737325825725,2.990301133972721e-05
284938,184931413265147994,0.040834114,0.8538666684762708,173.26185055446715,-20.79966620484305,0.0025261584326131247
285283,185041413457157511,0.039033204,0.8660032894863665,165.6892658843974,-20.755481764864143,0.002652185879420447
285904,184961414240052232,0.026791165,0.9547777575260623,114.04453628565047,-22.928417448881163,0.041420755138105426
285945,184991412697544395,0.0476896,0.9218677144970989,202.02901404886836,-20.469900461681462,0.0013713006943557543
286313,184911414117025600,0.06223229,0.822553396192869,262.74667493571644,-20.417173715365998,0.0007723159938040658
287197,172331414772901450,0.046864323,0.8561219339312143,198.57177607068496,-20.377666953941322,0.0013038623384120174
287483,172281414877565983,0.01759503,0.8966771403799872,75.05650312259336,-19.425673743357052,0.003797456815155673
287922,172321414198461442,0.28288665,0.9332413033279943,1131.2278137107096,-21.58568094878064,0.00012222842910326827
288233,172311414710816015,0.48366758,0.8936640572137415,1834.9162090149791,-21.37545096898635,3.827788324401203e-05
288599,123241416211944463,0.22372271,0.910996776216308,908.186136446709,-21.68999636987455,0.00020876073239323119
288797,123391414522702986,0.04145987,0.8693895976708885,175.8923736845819,-21.500919522822244,0.004675992323851255
289002,123261414312653140,0.61120725,0.9973829894075978,2240.816183349251,-20.826391055476122,1.5479037683245283e-05
289232,123411415064456827,0.047207803,0.9071465709046446,200.0114754799776,-20.86883703290046,0.002020342435414336
289395,123341415123443965,0.5040816,0.8696051174082389,1901.96772074736,-20.64280733369995,1.8143315361718092e-05
289525,123231414337904809,0.30627233,0.8737177753673702,1217.3989211195599,-21.73029477213452,0.00012057355997122912
290719,123261414908763171,0.0448984,0.8864144534950164,190.32743167530532,-22.24715187990096,0.00794068517089549
290989,123341415255459323,0.6557392,0.9803186670843667,2375.424447017992,-21.053738359394053,1.6982940976447997e-05
291043,123341415457438241,0.27480057,0.8655716199593402,1101.169900123104,-21.53439443950502,0.00012304079043247754
291058,123341415508778921,0.8774239,0.9955343910802104,2994.7342369114554,-21.060445684226398,1.0751317774763664e-05
291342,123281414805844243,0.04901181,0.8944390793846746,207.56762226334723,-20.78159646398891,0.00173108887274628
292232,123271415146321748,0.17291807,0.8679088739126917,710.8895754741546,-21.69346060264232,0.0003418062105863538
292706,123361414811525260,0.5271962,0.984560494021836,1976.9180242932152,-21.16428127139926,2.7147834093564483e-05
292881,123281415136371799,0.02213052,0.9310117226827358,94.30530637970865,-20.33223539103129,0.00554398307439652
292977,123181415104763104,0.27933362,0.8502866202033411,1118.0358247103518,-21.64952116471074,0.00013270797629682922
293168,123251415048394404,0.053452227,0.8732582430859654,226.1402275316577,-21.535961043024713,0.0029216538974392568
293176,123251415082710636,0.70893914,0.9188530208544377,2531.602851306834,-20.93915175330123,1.3454561527079458e-05
294098,123231415194671580,0.08087092,0.8967975321810644,339.9469758232516,-20.966844338411008,0.0007654474336271885
294266,123371415410171278,0.18382771,0.8877241598639078,753.7055890708624,-19.81506117334373,5.3904000515027085e-05
294579,123181415681752577,0.37158588,0.8258134693714378,1452.132525276502,-21.22492949653791,5.320583859600612e-05
294603,123241415475993042,0.64946014,0.8953992600635039,2356.660695809278,-21.174858658238673,1.9290760349983628e-05
294800,123301415043510703,0.6011465,0.8395726888463133,2209.9046592955615,-20.753069929581756,1.4875819384514697e-05
294936,123401414912618955,0.05160865,0.9478536378592848,218.4329303447894,-20.552448073865385,0.0012657356300928215
295093,123181414609913740,0.05812572,0.9729664884098155,245.6438637590521,-21.995241350844445,0.003779938211059686
296414,123151414908427956,0.30602875,0.8860091494967857,1216.5074130290532,-21.566635521904324,0.00010385434936946105
297062,123231415855812193,0.04231832,0.8688801152965784,179.49864935961867,-21.848113091037533,0.006181912679228959
298360,123281414571251209,0.044909723,0.8936225315747846,190.3758882300355,-20.247421170036638,0.0012581852303845352
298585,123221416144969501,0.729559,0.954986729384838,2590.8128631792506,-20.819909273938485,1.1510431915442253e-05
298730,123361414260600285,0.045687925,0.8570809452082844,193.63934809193327,-21.114755918677588,0.00270343009257655
298886,123321414795609770,0.54246557,0.8231020181728266,2025.8691424396357,-20.819187062485998,1.8812739686045547e-05
299162,123301415943209684,0.5033764,0.8468091918249663,1899.664657292942,-21.28688776936966,3.2915558010310125e-05
299648,123291414432192598,0.04373267,0.9183776583385697,185.43643296286112,-21.576171325095572,0.0045089809528241044
300356,186791415783494419,0.05629699,0.8653037318721286,238.0161367462571,-20.555706963217702,0.001069227159035975
300911,186841416342037994,0.26566613,0.9015763011805622,1067.0534377496695,-21.74116586175457,0.00015852362907487763
301420,186831416750595706,0.21593495,0.8397796480564521,878.2882203254028,-21.445946022161465,0.00017828068449988888
301432,186831416839454588,0.39545497,0.8359181556820907,1535.7537677714943,-21.509404078761225,6.18184985292442e-05
302670,112491426377425024,0.07521332,0.8649728369542561,316.5878312601126,-20.322397902229156,0.0004874956281378846
303196,112521426384012622,0.040344022,0.8576524980281708,171.20213923973927,-22.295945463861273,0.010265020273087674
303512,128901430830356835,0.08671749,0.8751828518915372,364.020335881458,-20.207084012610224,0.00033157540819004917
304667,128891429843449416,0.4929124,0.8230428280983617,1865.3816274323933,-21.11183143542685,2.905341477148396e-05
305961,128901430368146869,0.14629012,0.8296715069376905,605.3600789565893,-21.359403911781627,0.00034652455102698507
306156,128961430682166863,0.07706653,0.9024747897283345,324.24698038326096,-21.30669720468569,0.0011506069719254466
306657,129001430026895797,0.054634638,0.8308563219323246,231.0791546003949,-21.56866433049006,0.0028836609223283054
306720,172491432438599203,0.049460873,0.8729052107244186,209.4472138552478,-21.871925421607507,0.004641100719939287
307201,172501433018752885,0.2920062,0.9122497387687261,1164.9653908168634,-21.549940127352606,0.00011151929215386581
307885,172601432980144979,0.08329027,0.8575669444724283,349.91755163162685,-19.464118412930873,0.0001810155612819855
308267,172581432646140074,0.04295031,0.8715681570170359,182.15203091598673,-20.666949444002782,0.002022608099354466
308530,172551432870717024,0.080307886,0.8657135004887371,337.62539598864464,-20.349992575067127,0.0004396699832757802
308896,172551433289545847,0.55393547,0.8732858647194177,2062.3495173151987,-20.95656528564046,2.0601629640338357e-05
309422,172521433635507894,0.07949661,0.839097179608109,334.280016942856,-20.29286507481749,0.00042552511613369045
310231,126011437872770574,0.10795752,0.9265414733826579,450.89503132608223,-18.542551502010323,4.665193927219114e-05
310816,125961437855360595,0.047782816,0.8622752062559716,202.41965772557742,-20.97212204081294,0.0021694190227560584
310844,125961438069226290,0.30604288,0.8327159573492828,1216.5595711042993,-21.49243988905554,9.698603303035532e-05
310910,125971437771244376,0.054226466,0.8667127631203249,229.37437753419533,-20.393153061216324,0.0009912231089209968
310982,124141441801273087,0.16119654,0.8761001102834216,664.6161810788793,-21.675767617027006,0.00038473812625748155
311055,124091441304364790,0.044768423,0.8327522055338954,189.7832359041801,-20.584348375515027,0.0017267269032509597
311311,124131441342892682,0.06653749,0.9398111791798953,280.64042367507164,-23.03755090813165,0.007563449448972235
311453,124081441552543155,0.043390993,0.8610897237596999,184.00231282483256,-21.961515721742025,0.006530699861041811
312626,169061442201470579,0.04406495,0.8776764607028552,186.83081233976765,-21.14704702321923,0.0029917259263119826
312866,169041442110223028,0.20025039,0.889801293706783,817.6945182809729,-21.51842705336348,0.00021988147859996985
313833,169031441548984899,0.055951454,0.9836831378768138,236.57538572175199,-21.723136434784855,0.0031718705906957243
314341,169091441513778636,0.1915517,0.8841750545850402,783.871027535968,-20.56734989466641,9.964390341181552e-05
314360,169091441578025167,0.24719438,0.8227300246355369,997.5370883137746,-21.399764871201306,0.00013244874425907108
314489,169001441913386925,0.6771427,0.8986860145084312,2438.8571171020426,-21.4388862052389,2.2971098662109228e-05
314576,169031441790571729,0.2873636,0.851139851692575,1147.810000874619,-21.379366314819364,9.817626753071907e-05
314632,169031442028098065,0.6587241,0.8811465772231126,2384.319591593925,-21.394814039866812,2.3077920943834643e-05
314692,169091441232587001,0.6600396,0.9260467206478926,2388.235048620238,-20.628372455621047,1.135520154921954e-05
314713,169091441318724157,0.04309026,0.8708314552186418,182.74027287791128,-22.408555880548256,0.009994332965192249
315232,169051441797017238,0.03845261,0.9338402812493618,163.24685917015324,-19.636899597095976,0.00097514718235857
315376,109261442952271744,0.046253506,0.8693540200802389,196.012114066491,-22.31968322694845,0.008004007101974422
315411,109241442656781561,0.22424403,0.9094378611339519,910.1822373932775,-21.684716998657336,0.00020683788479249624
315567,109311442543585041,0.022270191,0.9501217518358802,94.89753294615598,-19.265543242379756,0.0020497809495924344
315978,109341442158698454,0.04742223,0.9564889293146777,200.90967961350344,-20.899065269468288,0.002058848477641171
316493,109301442731258000,0.061442558,0.840270818553436,259.46064819788694,-20.128330461274096,0.0006070006932088059
316775,109311442085425677,0.5363516,0.8363756331320702,2006.3227964979164,-21.703103816702743,4.3295216044406335e-05
316820,109311441899827388,0.2515148,0.8545934649986722,1013.858879485372,-21.518523323995755,0.0001430389493131317
317070,109291442359026717,0.04572163,0.8598422911710917,193.78174874995923,-21.073576805903542,0.002598992227770866
317693,109381442675422583,0.22506838,0.8453680717192023,913.3398280546318,-21.907331216441417,0.00025215506364379374
317790,109281443128603422,0.7229555,0.8445191840721065,2571.9302909484763,-20.707621083685797,1.0532465535632886e-05
317854,109361442727470717,0.49444807,0.8475938682740527,1870.4254627368095,-21.033993119458273,2.6897779910246072e-05
317883,109361443014492998,0.16563144,0.8289912468994793,682.1569790220453,-21.667938103580106,0.00036258229043110806
318373,112081452383560851,0.060976993,0.9118147876483587,257.5217335288577,-20.345920948970935,0.0007529057349883324
318793,112091451924025784,0.06386409,0.9510452093491204,269.5339101887311,-20.703595182746312,0.0009554572266608539
320190,112041452290206793,0.0524049,0.9487146822696844,221.76259278425388,-20.56449143987519,0.0012417094740596088
320342,112111451964213621,0.04478081,0.8567447381490947,189.83498020189668,-21.74264899792656,0.0050154177948666286
320577,112071452577511430,0.042793244,0.8615985379103233,181.49292837819945,-20.09859563710677,0.001207032152430765
321054,112111452838124197,0.08168778,0.8332647829679073,343.31529816284626,-20.526832301603847,0.0005004337696368305
321752,167351453332408766,0.04356101,0.8659765795370269,184.7153571834918,-22.479985364177473,0.010446916837921164
323122,167391453943494543,0.22996397,0.9271888146965745,932.0559111661793,-21.66592366199714,0.0001938588064516659
323142,167341453247193304,0.040656973,0.8851054939243842,172.51726309305528,-21.247597570426322,0.0038492304161467034
323199,167341453603026032,0.07200564,0.8840601261196426,303.31431380445446,-20.670974379253458,0.0007321565301825333
323231,167341453841564225,0.046038307,0.8621092529296532,195.10942650316983,-20.230780434665405,0.0011796567826955387
323836,127881454387782947,0.044073753,0.8629184887077574,186.86821690839938,-20.362952539372962,0.0014524799047239976
324982,127971454587035165,0.04410097,0.8783535299575602,186.98203709375346,-22.384311843472133,0.009335228732270917
326173,127991454773048205,0.32165593,0.8333768413593545,1273.471593686605,-21.362708017342186,7.854249318858076e-05
326413,127921455201399908,0.2624835,0.8706542658880716,1055.1251247617806,-21.475789583700468,0.00012697198356472446
326437,127921455352437284,0.07069072,0.8943043152380679,297.8685472879921,-21.03852263033825,0.0010650248897984378
326439,127921455367227905,0.22431853,0.8794557307169729,910.4680314705869,-20.764953708949065,8.860374547270842e-05
327311,180921457079415425,0.043858625,0.8572203868106532,185.96561984496324,-21.381202297032573,0.003746412508568895
327943,180891457471385739,0.0676146,0.9175896365418412,285.1112176797605,-20.38637705576369,0.0006375616889607626
327994,180891457624813352,0.2911635,0.8574729295275008,1161.853864938056,-21.101203521638045,7.416148109558877e-05
328522,180881457782737413,0.06655616,0.9168054158871162,280.7180330536558,-20.796725166271024,0.0009597308211835771
328639,180951457384490336,0.8541018,0.9126729446748139,2933.3585503336153,-20.90786203750603,9.73676107378909e-06
329487,119681464477791345,0.21482041,0.8717126153637091,873.9993256104966,-21.46926145616466,0.00018394262818026872
329770,119721463039345615,0.056434505,0.9978823042617735,238.59147424193486,-21.35578173842002,0.002223324501605358
329868,119701462901599096,0.041113637,0.8789930924547709,174.4361922070922,-22.58779248081462,0.012937304398454431
330469,119691463352350918,0.15782748,0.9080900605772795,651.2638404724961,-21.547250408987736,0.0003559477333948996
330664,119711464630312358,0.53256243,0.9978385919056478,1994.172565240884,-21.284014751091277,2.979068065803354e-05
331660,119651464865456147,0.31994835,0.8433514347250859,1267.2713982219375,-21.615434171256993,0.00010010007485081354
332331,119701463121417132,0.34373644,0.86526327066986,1353.1078170055328,-21.799330027539177,0.00010400811009955419
332633,119661464090504293,0.043924067,0.9844673315897028,186.2397123131296,-21.668954523010726,0.004868971416216132
333221,119701464499486908,0.21984199,0.8750216123779229,893.3033943798611,-21.49492659394574,0.00018029042775190906
333870,119711462701492841,0.2341405,0.8631601552604486,947.983715581142,-21.45608812326285,0.00015446621152947844
334749,119721463836218136,0.38793725,0.8955986606720423,1509.5411865274873,-21.052630585342953,4.201093045782363e-05
335589,119721463438711826,0.042621966,0.9016376405804725,180.7738257133397,-18.25789909759217,0.00022329990631491682
335798,119241464499483560,0.082158834,0.9165140314678422,345.2568228909105,-20.832307509676106,0.0006555992745488247
336012,119271464839221843,0.49892983,0.9974034687736866,1885.1226168558662,-21.454720805122186,3.901297902113184e-05
336282,119301463348238068,0.053418506,0.971603981931464,225.99882900985776,-22.205232357417025,0.005418518558445513
336343,119321463471193936,0.058091186,0.8790826882993014,245.5002495054107,-21.796371567947197,0.003150973505597087
336348,119321463479164657,0.053983606,0.9896927000529047,228.3587549003971,-21.970825281179856,0.00427656206912818
337004,119281465121807770,0.6399177,0.9486897679442097,2328.010279608384,-20.856795725880453,1.4748522090838762e-05
339002,119311462360808505,0.64609206,0.9408653352468714,2346.567204253211,-20.983334637707188,1.6310522052583032e-05
339060,119311462676202499,0.041801177,0.8207452396574204,177.32538542011974,-21.6307466538277,0.005185096417907956
339155,119241463205920633,0.3797677,0.981270454469267,1480.9258515572685,-21.77929050121713,8.524120329042812e-05
339608,119291464395018517,0.044166856,0.8570821160551969,187.25814581969524,-21.473789069514062,0.004023779652902388
341192,119301463831607925,0.04410501,0.8715535125570266,186.99981661030296,-20.606454515476692,0.0018150953531325014
341543,119311464682604034,0.041728277,0.9217500413478148,177.01925665650168,-21.413103338859628,0.004257947576242461
341636,119251463400622566,0.22307515,0.9405483978424996,905.7043769809198,-21.842399428327894,0.00024153876323207036
342076,119301463715996950,0.062343795,0.9559909732472492,263.2105534426295,-22.94726734146314,0.0079122561734495
343245,119391463130412746,0.04793413,0.8671259750287439,203.0542879393485,-22.898089281942482,0.012706074071004164
344522,119381462239106401,0.87791747,0.8300084642206298,2996.0237628922305,-21.125614629403543,1.1406577209059877e-05
344746,119401465057833844,0.42141727,0.8371749190326132,1625.4069192762847,-20.05626603285141,1.4473787920235032e-05
345019,119341465352055063,0.6341042,0.8795205447153254,2310.475209207573,-20.88901692641336,1.542425315275731e-05
345145,119361462193221249,0.6167967,0.9259354803637632,2257.9082852109564,-21.42687685740173,2.6505631059817186e-05
345281,119371462344148860,0.044710517,0.8619351330018459,189.5401005117112,-20.95994519032032,0.002446672625663023
345415,119381462065631796,0.2173537,0.8567599046025518,883.7444771062563,-21.282706414439286,0.00015150575860971294
346259,119381461717665364,0.0651973,0.9284504565751308,275.0741296820023,-20.931825253613013,0.00113195876417296
346424,119401463846721976,0.88568276,0.8494622042694151,3016.2668595204,-20.830491567313445,8.57545361329384e-06
347161,119401463351942821,0.041717116,0.8874140367051393,176.97338286030197,-22.0379428283604,0.0075746265582916856
347165,119401463376661778,0.057814863,0.8405674164404353,244.3476892276263,-21.44702362350587,0.002305647850807645
347876,119381463833688355,0.045756284,0.8577114674280947,193.9262555252971,-21.85933177666554,0.0053513023196962405
347892,119381463889449196,0.14528538,0.8516538341027935,601.3499329601399,-21.316803972603175,0.00033765023417723565
348100,119411464567941771,0.4636449,0.8316256178856734,1768.3607179827497,-21.534240220307,4.770395318158048e-05
348867,119411461576719890,0.31060913,0.8488186743641872,1233.255837812232,-21.434787718163534,8.949705145034043e-05
348928,119411461915563392,0.04302676,0.8691794824760246,182.47325778423397,-20.749183816501926,0.0021740777681467155
349112,119461463229066639,0.18693388,0.9025316220223643,765.8512847905226,-21.619276701187864,0.00027505642241789686
349758,119471462326951027,0.32966515,0.826793307746883,1302.4731738585763,-21.46740696442417,8.268471072945945e-05
350521,119451462967145089,0.51580393,0.8396644076965571,1940.106221154169,-21.276520415461253,3.125770942607583e-05
350542,119451463151115721,0.08371996,0.8491131239121661,351.68785025202925,-21.005926782764845,0.0007414058066310604
351168,119441463708206916,0.20645839,0.831192479232715,841.738182754584,-21.341647568938512,0.00017632137810560635
351783,119431461346717932,0.22749154,0.8322414020336244,922.6093434611287,-21.529126573480397,0.0001744274904218127
351795,119431461370717432,0.2253682,0.8661121293918499,914.4874546286209,-21.559891670088447,0.00018264221441415747
351799,119431461384629348,0.20220597,0.9611273061024745,825.2783023449887,-21.6389783288219,0.00024120731667308628
352461,119461461773003833,0.19192122,0.9063988852347482,785.3109986229668,-21.395613396615477,0.00021289330234746236
352561,119421461452547689,0.27339268,0.8580641297223206,1095.9223337629296,-21.712312920226417,0.00014634086343149263
353290,119411465739368990,0.38296205,0.8756364239955672,1492.1304999024594,-21.313320023383177,5.466563459299642e-05
353532,119431464040515723,0.04488614,0.8554826395979852,190.2766628245751,-21.48126315047469,0.0039240470711487865
353899,119471462600084545,0.055785164,0.9772256498360535,235.88177024177426,-20.799531113647078,0.0013627735276305222
355241,119441461397961751,0.49636105,0.8571787343326194,1876.7036539480073,-21.096613393774263,2.8304400343829308e-05
356349,119511463030626482,0.05198613,0.829669203394102,220.0123044310142,-19.054315952972708,0.00031392972629339143
356813,119491461554733525,0.22224617,0.9262554687796247,902.526671348781,-21.80762989938437,0.00023557644829799425
357475,119521462107643360,0.04433618,0.8806474452459898,187.96943068744528,-21.163294753243008,0.0030001533178684358
357496,119521462188914794,0.2574812,0.834144825231335,1036.337378345875,-21.42562821903533,0.00012567501990923903
358112,119511465953060706,0.6121301,0.9656896236742547,2243.6418536823026,-21.303903401594496,2.3969241705630514e-05
358155,119471463547373294,0.07733278,0.983831025011277,325.34621699591196,-19.89489610605567,0.00031136294034427004
