,objID,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
396560,146961481014718872,0.21413273,0.48482143006302714,871.3515175782993,-20.82687069451748,0.00010241451059094482
396574,146961481114626859,0.15174873,0.501766431965267,627.1113238151411,-20.668979330336953,0.00017096312446131923
396576,146961481142408808,0.66190046,0.6502033158850786,2393.7678603002983,-20.38392031439121,9.02410338999366e-06
396581,146961481147543688,0.024633083,0.9759546538186823,104.9099360984912,-17.987158310641775,0.0005166900273118754
396636,147001480225869197,0.30423334,0.2367446020644799,1209.9301631565495,-20.061139132023442,2.623826085748005e-05
396670,147001480448107710,0.33447132,0.3032956857204263,1319.8129162870998,-19.970670320751,2.028819356855485e-05
396678,147001480468549466,0.26633647,0.3030995245967678,1069.56283188597,-19.785728287283188,2.605425803650339e-05
396717,147011481395830909,0.6647927,0.2773706811883765,2402.3551621801043,-20.988976066727204,1.564285427702042e-05
396719,147011481404142457,0.5153806,0.30559839639825537,1938.733432594919,-20.77256727535091,1.9678441994830557e-05
396809,147021480427487687,0.085079655,0.5774290529171042,357.284226481366,-19.539515550836168,0.00018611378174611862
396867,147031481242031436,0.08272324,0.706367494725703,347.5822954726211,-20.419781850661963,0.00044238199846538176
396914,147041480414928590,0.11006959,0.6104203569371429,459.4842074692442,-20.382951913647098,0.0002447031652510323
397049,146971480893692732,0.120686576,0.5718080699564863,502.5200183581113,-19.729681432017223,0.00011208973408547495
397078,146971481036160734,0.27505204,0.43926429399585576,1102.106847178378,-19.872935394218054,2.6590515475597128e-05
397095,146971481248216364,0.20345381,0.4099060333322546,830.1110424676721,-20.522292438383044,8.52402261446515e-05
397118,146971481465871503,0.48914155,0.571499629526544,1852.9745150809858,-20.945553255479833,2.5262853850830074e-05
397190,147001480990801687,0.55703,0.7738302915499737,2072.1486668412226,-21.41707311324769,3.1187992691513536e-05
397207,147001481082332184,0.45444682,0.2663902706814585,1737.5224365947909,-20.700426559137284,2.2925023048985356e-05
397281,146901481096236247,0.38092166,0.7643227525691041,1484.9757041615617,-21.17012657283677,4.837399248303924e-05
397486,146951480833891855,0.23805144,0.7475369739341171,962.8659507522245,-21.038068229141597,0.0001018815709963298
397545,146951481277471154,0.24894707,0.43983137275981066,1004.1618956679267,-20.6739294991185,6.69829583839661e-05
397580,146981480452404409,0.7199548,0.40963715105715964,2563.3245657785005,-20.83567004429564,1.1930559705278452e-05
397596,146981480490460529,0.39167076,0.5402918396918883,1522.5733147759813,-21.00549041862938,3.9540279931078864e-05
397612,146981480555656286,0.47724885,0.3784966999772542,1813.6652192864067,-20.676679222740333,2.0585311343651266e-05
397613,146981480558506524,0.442868,0.7678876056906438,1698.4657243015042,-20.72697118746412,2.4585265397893304e-05
397622,146981480647845173,0.5364151,0.2881222227731757,2006.5254494503783,-20.592017219463735,1.555670237258505e-05
397648,146981480780578792,0.16472396,0.423507691357004,678.5710583786426,-19.657951122821608,5.754264009894279e-05
397710,147031480308702028,0.32959303,0.39169424212282594,1302.212221744442,-20.676490180781744,3.9923861308479905e-05
397716,147031480369739651,0.4973754,0.3640317980142598,1880.0295269456903,-20.670935622491534,1.9056577642981985e-05
397735,147031480459180599,0.16824147,0.44626456078645726,692.4622371079083,-20.29222583099019,9.910558820284054e-05
397809,146891481016149752,0.08967835,0.5378630825327151,376.18620885783105,-19.786188301006334,0.0002107024474318523
397863,146901481499298133,0.28163776,0.3380043920004731,1126.5938407773033,-20.548321289210048,4.740168397670128e-05
397870,146911480162049512,0.45270663,0.26474276895174936,1731.6695016924598,-20.643522486318176,2.1901758109575024e-05
397901,146911480271796537,0.22984026,0.731131074375512,931.5837493521176,-21.205815612869415,0.00012702302090041183
397911,146911480309079639,0.24014588,0.6382352675365828,970.8244663672237,-21.927784220463288,0.00022742188910405167
397949,146911480536419901,0.4543602,0.4044302995039042,1737.2312297323351,-20.57003887435205,2.0337627744193922e-05
397954,146911480554701286,0.16032693,0.4676480803913463,661.1717248244937,-19.541192852412635,5.443128608358959e-05
398038,146931480970009471,0.20941105,0.8734468777915885,853.1471163661118,-21.671420493074372,0.00023255214132796614
398092,146961480282895415,0.52463496,0.5148624749902324,1968.6636727161294,-20.76389882729923,1.8932871010209766e-05
398191,156621487129211768,0.71745664,0.6263123348557238,2556.1497319280184,-20.745395731259563,1.1040422985406627e-05
398197,156621487167324327,0.5763458,0.3449180719513097,2132.9096073118126,-20.859856231999647,1.7619662765884588e-05
398311,156651486254818183,0.6452898,0.36568966069189424,2344.160077665026,-20.931918347276707,1.5588086537345737e-05
398379,156651486474985201,0.77686083,0.7640487931180022,2723.9142677333157,-20.55375338791956,8.14919079884522e-06
398392,156651486531464047,0.07283499,0.6713132122394176,306.74770673551853,-19.907299392690632,0.000354288542635665
398453,156681486631525323,0.19894661,0.5173434129957108,812.6352440059841,-19.94258848818313,5.2148772197544876e-05
398482,156681486835907819,0.45674297,0.3556171456088,1745.236409621681,-20.838400921842815,2.5801908998063295e-05
398497,156681486921075352,0.04162219,0.7854342775785033,176.57361172823613,-21.69214783657253,0.005533597084441521
398502,156591486913211253,0.5000626,0.3170695367538597,1888.8302563758125,-20.818832027761363,2.1634504320083846e-05
398769,156641486616382080,0.10142292,0.7010054076780425,424.26393009586064,-19.962823937957317,0.00019492042689857385
398801,156641486845514632,0.15612711,0.3326841062151029,644.5145136819426,-21.214873504999595,0.00026759869972008756
398843,156671486548515871,0.36965802,0.5245570617051409,1445.32833219164,-19.874249035193998,1.5479844079799344e-05
398947,156611487113249511,0.3995458,0.35966557900126567,1549.9697206516414,-21.149602269175006,4.357069419489809e-05
398986,156601487134678008,0.414481,0.38997872225928876,1601.587127076966,-20.83013446235381,3.040553476063415e-05
399032,156601486886101927,0.537778,0.459349245832692,2010.889329022289,-20.70372985719032,1.716783789555436e-05
399039,156601486843067767,0.42393795,0.33033202279655255,1634.0396191783902,-20.214534882944704,1.656871350901959e-05
399061,156601486667641919,0.33859012,0.24112574017963717,1334.6357922664133,-20.051841675884617,2.138016906963245e-05
399079,156601486602497991,0.17435528,0.41132019038346623,716.5451812949359,-20.228956265799113,8.7316304517621e-05
399192,156631486356311988,0.09653155,0.7211830862756683,404.2748056418927,-21.285130793862805,0.0007256028227484461
399211,156631486432084050,0.19578311,0.47381967205147935,800.3441567899498,-19.783200136328382,4.642228327919129e-05
399221,156631486691427086,0.39161676,0.406960609769186,1522.3854568618983,-20.90673834564998,3.611154628462061e-05
399245,156651486599551070,0.5872031,0.3623143913560767,2166.756949893814,-20.811266792835795,1.6326245420762152e-05
399257,156651486657036787,0.36937898,0.31792423190152697,1444.34350277312,-19.911577987797486,1.604317093666925e-05
399310,156651487000171961,0.14736761,0.43842476801063857,609.6584835685103,-20.37323040038701,0.00013775866236552983
399429,156611486637819812,0.52344817,0.7731266838835275,1964.834419540479,-21.12705072261923,2.655634941506209e-05
399430,156611486638259465,0.47513685,0.4993980449382074,1806.6556377675586,-21.113197701722786,3.101189603910017e-05
399658,156631486821915550,0.5075977,0.3661188706104781,1913.434636969503,-20.69295808528743,1.8773963601581826e-05
399667,156631486856138387,0.51306915,0.5978607759298502,1931.231739250977,-20.910809148213858,2.252448544572015e-05
399715,156631487041119615,0.43012306,0.25537114967342145,1655.1685641637605,-20.613214918173735,2.3313179551097154e-05
399754,156651486856182568,0.51221883,0.4511207938848989,1928.4701030073754,-20.834913081705434,2.1063930437813785e-05
399787,156661486102943545,0.12834045,0.7067654993353628,533.4033773642024,-18.97405053664321,4.960308551948618e-05
399811,156661486288406712,0.39604694,0.5917983891078418,1537.812936243601,-21.06916812084155,4.110174197155351e-05
399876,156621486676752716,0.29910865,0.2977137478502869,1191.1212245993981,-20.21200713094161,3.110934917760487e-05
399884,156621486746891808,0.4855106,0.6315486157721897,1841.0021172751078,-21.119528492102226,3.0040200078390884e-05
399885,156621486754601751,0.47608268,0.6919012939172373,1809.7961800093228,-21.122680377101815,3.117545613394396e-05
399895,156621486833005476,0.36561418,0.8551103120477175,1431.0316653204504,-21.645730814466656,8.072235773180356e-05
399902,156621486869517673,0.4300842,0.49401741612112016,1655.0356797645463,-21.01675295252621,3.381321448015589e-05
400007,156641487087994407,0.38552517,0.8769202204763173,1501.1064414881373,-21.637684629903994,7.282003356665545e-05
400013,156641487102450572,0.5355699,0.5379864283411803,2003.817975912017,-20.77025795896091,1.8381741189365436e-05
400017,156641487125990609,0.3270952,0.30104637847087373,1293.1821368157525,-20.032106365239905,2.2362644109197982e-05
400021,156641487170547826,0.5508721,0.4144123453411577,2052.6300180568546,-20.85740955132554,1.8982021846271407e-05
400025,156641487183885705,0.39294803,0.5511046193229712,1527.0252424092355,-20.8306398909325,3.346289602392779e-05
400146,156681486332052222,0.4575722,0.6113176582056514,1748.0193263125911,-20.901160248261917,2.7250322062837765e-05
400196,156641486088046813,0.50538856,0.4918401315385373,1906.2319934958855,-20.90888771542383,2.3078287406116106e-05
400310,156661486833692152,0.20079224,0.6017927936232728,819.7965962267616,-19.954013943746887,5.178373313361635e-05
400441,111441497052826452,0.46606833,0.23724874561850035,1776.4575397412405,-20.462897774141723,1.7621766670686825e-05
400489,111471497043877477,0.6389444,0.34028157484115407,2325.078364664285,-20.704784086026276,1.2854004406615598e-05
400506,111471497102170270,0.77903926,0.6632710546490719,2729.9537785709135,-20.574792609062257,8.271922477878706e-06
400559,111471497295577776,0.1915026,0.47826653259158514,783.6787229691959,-19.6697148628831,4.361238463610038e-05
400593,111421497012843436,0.06634604,0.6846359560956436,279.84510416189977,-20.231066610536324,0.000573576325470371
400606,111421496956621351,0.3615209,0.36521467934766955,1416.5260381528365,-20.955340643576232,4.36201478650662e-05
400687,111411497038535751,0.39802405,0.2794998102275481,1544.6858303270199,-20.57957335164963,2.5950696304151738e-05
400719,111421496936744039,0.1415629,0.451779673101369,586.4728966073347,-19.102804962440437,4.619831038070919e-05
400732,111421496884665172,0.045662027,0.8598438931493133,193.5306363426814,-21.63283718904332,0.0043614954766610856
400747,111421496846774328,0.49624977,0.41942315808975256,1876.33887939364,-20.73193857146787,2.023731414600763e-05
400760,111421496794791316,0.23351847,0.39814063254436377,945.6145049000742,-20.42655979742868,6.0144465321136276e-05
400868,111451496734574233,0.34017912,0.35456977706266524,1340.344678941642,-20.77815694977224,4.1383745134804946e-05
400907,111411496995088669,0.5418073,0.8766869587543791,2023.7678397433754,-21.50647264468033,3.55032146038937e-05
400914,111411496970888726,0.23691899,0.5766544519660951,958.5608535663026,-20.55186618915844,6.569118523690975e-05
400927,111411496931810339,0.17514071,0.8942974025557562,719.6337515526252,-21.712689354802144,0.00033951009639620087
400933,111411496903163096,0.96046746,0.9981773949657946,3206.5543735465517,-20.54632999498342,5.840563912212357e-06
401107,111461497330907480,0.59700996,0.345962567353784,2197.1415557038704,-20.68852024474471,1.418051558420594e-05
401202,111471496921632039,0.45763183,0.4045542202348915,1748.2191491546957,-20.739655494448325,2.3478505658446397e-05
401220,111481496764680184,0.055602074,0.5073637648904794,235.1167323109264,-17.789474644089474,8.57477598966811e-05
401253,111481496919696460,0.5504734,0.6380259474958634,2051.3643285618527,-20.799384566142976,1.8016408814955858e-05
401312,111481497073817906,0.81960464,0.978525721245195,2841.0043260349544,-20.729276700418495,8.805760921972919e-06
401404,111491497187083110,0.57086736,0.2968059378064678,2115.74748407693,-20.57944226362437,1.3830861717833065e-05
401448,111421497227474514,0.6124035,0.2770094647614847,2244.478658497463,-20.79677000755141,1.5013330405747336e-05
401470,111421497182998552,0.098899394,0.8939829338458939,413.9576021607209,-21.08499622940998,0.0005755549143599144
401523,111441497292768702,0.34886274,0.8084679120131404,1371.4534088228593,-21.229805062264777,5.991835867086519e-05
401578,111451497147873020,0.4296705,0.24129829534770764,1653.6251573803604,-20.76005383034363,2.6739137255816707e-05
401593,111451497027914881,0.09974891,0.815580153242407,417.4288227826129,-20.87740045065275,0.0004675147464926938
401610,111451496928321579,0.73617214,0.970883281547555,2609.648298298722,-20.68868459703803,1.0053328548697885e-05
401719,111431497115368697,0.42303225,0.4396240194070056,1630.9392168667503,-20.860313877365314,3.014740945868807e-05
401805,111461497061352084,0.7230419,0.4017882474460169,2572.177750858645,-20.832218776229755,1.1810969714467359e-05
401829,111461496840597752,0.46304753,0.4795384255944521,1766.3623896884724,-20.691556181320376,2.2002035176275237e-05
401953,111481497099000534,0.8494341,0.7639489699672017,2920.972258296599,-20.685844920093995,8.003558126849817e-06
402085,111501496961852984,0.35816818,0.23594551500154143,1404.619640347962,-20.18366374409269,2.179455591061476e-05
402157,167071498820450272,0.14413147,0.5314055826817263,596.7418069632214,-20.428232306558023,0.00015125857080900204
402409,167141499642890336,0.48862994,0.9159962661840229,1851.289652775068,-21.152400208538722,3.062043357364373e-05
402531,167091499384453156,0.28034368,0.837287092684478,1121.788663014298,-21.195039389000456,8.673485610415919e-05
402567,167091499700818121,0.45940298,0.2705226184135817,1754.1596100921172,-20.717433015811718,2.284730567631589e-05
402589,167091499859778224,0.41713825,0.4198727212673079,1610.7234824277552,-20.589532962302712,2.4086361738461992e-05
402637,167121499539913450,0.26044813,0.32538357711281246,1047.4868266833994,-20.128258290852163,3.7239700239184366e-05
402655,167121499646857260,0.16466431,0.7469346341138463,678.3358364605135,-21.383114424990993,0.00028206957691628577
402727,167161499594140049,0.26856023,0.3429168686567207,1077.8811340120703,-20.83029670644842,6.713932047321925e-05
402856,167101498602612350,0.5949455,0.9576935017245247,2190.760049204144,-20.752371866422205,1.5127219948107356e-05
403086,167081499771920255,0.29816428,0.42135413443946446,1187.6501250684466,-22.254992602517433,0.00020540925307392915
403241,167101499399729616,0.31493694,0.3372655786248535,1249.040219059717,-21.01555422342893,5.930193215580096e-05
403242,167101499402059963,0.24120903,0.6521838734111824,974.8599990115569,-20.284584823685435,4.965344988959781e-05
403353,167151499714182003,0.36811024,0.7310702658005321,1439.8603701216127,-21.588813987093765,7.566322313687443e-05
403380,167071499333395638,0.380632,0.20673098554250463,1483.9598084379527,-20.42746654456383,2.4442315209248084e-05
403417,167071499468652934,0.5736901,0.2764856504982618,2124.5977133944075,-20.785171490439055,1.6577352665131934e-05
403421,167071499561355768,0.23980533,0.4104640636048419,969.5304440815506,-20.522673020692636,6.250954051690343e-05
403439,167071499871768175,0.40219694,0.2935798352731754,1559.1646560393747,-20.583639023594426,2.5566521694964472e-05
403493,167111498645745651,0.5992014,0.7048603072784134,2203.907377990521,-20.67358510183273,1.3901042245315977e-05
403551,167111498981885710,0.38165435,0.7891866845754478,1487.5463296609337,-21.687237922247434,7.761652010050419e-05
403726,167081499147407248,0.24590228,0.520873466374884,992.6474240331626,-21.287719262904996,0.0001206417602791888
403762,167081499335204156,0.5485398,0.35068938843861375,2045.2200258626656,-20.839975990213187,1.8815264292555613e-05
403787,167111499075875662,0.28573674,0.35183196464694544,1141.7899287223997,-19.91304196584465,2.5706584050898923e-05
403808,167111499223630528,0.057674404,0.977937807229946,243.7631115920949,-20.52628300143291,0.0009921497577817968
403927,167141498596242410,0.05621649,0.7088659381837705,237.68184915542702,-20.074309347930736,0.0006882269959365098
403971,167151499218555608,0.29796398,0.33182494796422907,1186.9137300863829,-20.556006002602906,4.3009470269990675e-05
403981,167151499318446139,0.09242001,0.6556547323293783,387.4336673199513,-20.906686636986016,0.0005575450184797634
404058,167091498709744348,0.4264717,0.37163925568223094,1642.7042288419664,-20.5125634700926,2.1572805988202848e-05
404110,167111499741125144,0.27747223,0.7076818873783464,1111.1155133328107,-21.277511850617984,9.538636914004725e-05
404223,167151499417037571,0.56138325,1.0,2085.9034635278067,-21.063404291468117,2.222149665914664e-05
404410,167121498771729195,0.30745536,0.8371379219792754,1221.728134677401,-21.441654405546007,9.177251040779645e-05
404448,167121499043010781,0.040172257,0.8730099123810786,170.47996389401334,-21.36316128326196,0.004384477279095239
404499,167121499363198590,0.56304246,0.4427681193413831,2091.136461486115,-20.698625568363816,1.5801032933801103e-05
404617,123561500165976815,0.10673216,0.8389490672083377,445.90746940244236,-20.58490104587179,0.00031294709450069367
404808,123591499393914456,0.56926686,0.7193605070307749,2110.722666941708,-21.11545227732708,2.2767668681339647e-05
404865,123611499644246890,0.54499036,0.25930164460948296,2033.9204785799263,-20.69719149136409,1.6680484403579128e-05
405009,123641499470073248,0.029400114,0.8139805743452558,125.07513461652039,-21.986983516301578,0.014469430847543072
405118,123661500167722575,0.15938321,0.8182061323941623,657.4314588845638,-21.468803871604948,0.00032495302570781246
405139,123661500338100855,0.225498,0.7930774946665178,914.9841299200042,-19.84646994939583,3.764964251115216e-05
405201,123691499317275204,0.4315879,0.6728543371448878,1660.1611597983492,-21.108032064781696,3.655209953255178e-05
